video_url,title,author,source_query,manual_relevant,manual_notes
https://www.douyin.com/video/7682267010255965455,数值与意识的完全体，三冠王14杀轻松清图！ #三角洲行动 #洲洲时刻 #vgn蜻蜓3 #vgn蜻蜓3Turbo #打洲就用vgn,@苏坡（三角洲行动）,短视频代运营,,
https://www.douyin.com/video/7678256183936863498,我的世界：获得最强武器神之长矛！（全） #我的世界 #minecraft,@峰医说游,短视频代运营,,
https://www.douyin.com/video/7680277490106961167,为了守护法典，人类与共生体联手对战异噬体，毒液不幸牺牲 #科幻 #动作 #毒液3 #我的观影报告,@Max电影,短视频代运营,,
https://www.douyin.com/video/7679765187695496500,马塔贝勒蚁大战白蚁军团，场面震撼程度不亚于人类大战。 #蚂蚁 #动物 #动物世界 #动物搞笑视频 #一代人有一代人的动物世界 @DOU+小助手,@蓝莓动物园,短视频代运营,,
https://www.douyin.com/video/7680434852637805859,我要生长我的手臂来逃出玩具工厂！ROBLOX,@麟麟七解说,短视频代运营,,
https://www.douyin.com/video/7673372909041093923,我要偷走动物蛋来孵化动物建造豪华动物园！ROBLOX,@麟麟七的游戏日常,短视频代运营,,
https://www.douyin.com/video/7678891019357801747,失衡之城 04 / PART 3：异兆 本片由 Flova x Seedance 2.5创作 《失衡之城 》+【视频类赛道+AI叙事长片】#Flovaai #Flovaai超创 #FlovaSd25无限进阶 #瓦卡奖VACAT征集大赛 #AI创作浪潮计划,@方整Kian,短视频代运营,,
https://www.douyin.com/video/7677459032252190006,【合集】妙脆角猫养殖场1-6集 #养猫 #动物趣闻 #妙脆角小猫 #猫meme,@多影织,短视频代运营,,
https://www.douyin.com/video/7671178437574413620,位列于“八珍”的熊掌，简单烹饪后深受无数老饕的喜爱 #熊掌 #地方特色美食 #美食 #舌尖上的美食,@中国一味,短视频代运营,,
https://www.douyin.com/video/7683080528698150066,抓猫大作战 @二烟 导演@小包老师😇 摄像@迪锥美羊羊 道具@战神7 狼人@仙女味的廉静 哏,@脱缰凯✨,短视频代运营,,
https://www.douyin.com/video/7670459887578664244,深度解析《一眉道人》-林正英唯一一部自导自演的灵幻片 #一眉道人 #抖音精选,@朝阳.Films,短视频代运营,,
https://www.douyin.com/video/7674199272597785856,先打懦夫后打药，二字欧美一字豪！我累同泥丸！我從來都唔會輸！ #fps #威龙 #红狼 #嘉豪 #航天基地没有懦夫,@游竞说,短视频代运营,,
https://www.douyin.com/video/7655354751864917248,《神秘窥视》一口气看完一整部美国恐怖片 #电影解说 #恐怖片 #恐怖电影解说 #白天刷不到晚上逃不掉系列 #恐怖片解说,@恐布说,短视频代运营,,
https://www.douyin.com/video/7667303939489942799,诡夜躺赢1-3|别人重生都在跑路，而我重生倒头就睡躺赢全场 #AI漫剧 #末世 #末世漫剧 #二次元,@早早动漫.,短视频代运营,,
https://www.douyin.com/video/7676058638070385960,他自愿降低身价，只为了嫁给那个她深爱的人 #药屋少女的呢喃 #纯爱 #充能计划 #遗憾#我在抖音看动漫,@漫小岛解说,短视频代运营,,
https://www.douyin.com/video/7674343150026116361,动物界的“诈骗犯”有多狠，欺骗同类敲诈亲人，甚至还会套路人类 #狐獴 #卷尾燕 #向蜜鸟 #抖音精选 #动物科普,@即录观世界,短视频代运营,,
https://www.douyin.com/video/7663433930288806479,全网最极限的十连胜！ #和平精英地铁逃生 #地铁逃生异变入侵 #地铁逃生死斗竞技 #地铁逃生2周年,@枷韦（G3传媒）,短视频代运营,,
https://www.douyin.com/video/7682357305425399082,"小粉球Lovity成为我的保镖!只要上床睡觉,第二天会获得新 的球球保镖！如何生存？#抖音精选App征稿中 #我的世界 #我的世界中国版 #我的世界开学季",@课本君,短视频代运营,,
https://www.douyin.com/video/7656421645430689024,魔王三护！三保一？ #第五人格 #第五人格坠入盛夏#约瑟夫 #今天第五人格了吗,@丑帆,短视频代运营,,
https://www.douyin.com/video/7681685402926763310,你说航天基地的爆率比核电站钓鱼高？ 对象：这局跑刀能吃五百万给帮我在核电站钓大红鱼，反之亦然？接！#三角洲行动 #三角洲得吃就行挑战 #鼠鼠我呀得吃了 #三角洲鼠鼠集结 #三角洲鼠期大行动,@卢土豆丶（三角洲行动）,短视频代运营,,
https://www.douyin.com/video/7678672612234480948,我去了洛杉矶最差的汽车旅馆！又脏又乱！ 我分别在美国洛杉矶黑人社区和白人社区各生活一天，体验了当地人的吃住娱乐看看是否符合刻板印象！ #美国 #康普顿 #西海岸 #洛杉矶 #抖音创作者大会,@庄子HD,短视频代运营,,
https://www.douyin.com/video/7683115442101177626,今日任务：手搓布加迪，打烂死对头的脸#布加迪#手搓超跑#抖音精选#沉浸式,@驭行Voyage,短视频代运营,,
https://www.douyin.com/video/7670864712648658227,尸蟞王到底有多恐怖，就连张起灵看了都只能扭头逃命！ #盗墓笔记#终极笔记#了不起的精讲团#曾舜晞#张起灵,@牛油果爱剪辑,短视频代运营,,
https://www.douyin.com/video/7684126374763760947,1939年美国大学接吻课真实影像，教学内容过于开放 #历史 #老视频,@星河说史,短视频代运营,,
https://www.douyin.com/video/7676209214863330612,来到全世界最危险的城市-金三角 深入腹地 揭秘背后的故事 #交换世界计划 #创作阶梯计划 #老挝,@崔哥开饭啦,短视频代运营,,
https://www.douyin.com/video/7679392272936389915,这次一定要瘦到所有人都叫我大美女 #河南方言 #配音 #动漫 @中国体育彩票 #肌不可失,@朱会飞,短视频代运营,,
https://www.douyin.com/video/7683115273502592296,当你不小心进入了黑乌龟...,@小博博（三角洲行动）正在直播,短视频代运营,,
https://www.douyin.com/video/7668525780460195113,铠又喝大了，以为在BP的时候每条分路都压制我们就能赢。 却不知十分钟闹铃一响，我便能化作杀神屠尽峡谷！ #王者荣耀 #宫本武藏 #打野教学 #全局 #宫本打凯,@江白（野核思路精讲）,短视频代运营,,
https://www.douyin.com/video/7683109287467502899,把两只蚁后放进生态缸观察100天，你觉得两大蚁群会开战吗？ #蚂蚁 #动物 #动物世界 #动物搞笑视频 #一代人有一代人的动物世界 @DOU+小助手,@蓝莓动物园,短视频代运营,,
https://www.douyin.com/video/7683490268460436799,茶啊二中的人是神中神！（不评论的长胖50斤） #茶啊二中 #沈思琪 #动漫 #充能计划 #动漫编年史,@蜗牛说漫,短视频代运营,,
