video_url,title,author,source_query,manual_relevant,manual_notes
https://www.douyin.com/video/7657560212093553983,为什么说这是一首上帝来了，都得被硬控6分钟的歌曲呢？#波西米亚狂想曲 #皇后乐队 #音乐分享 #抖音音乐客厅 #音乐故事,@黑泡泡频道,短视频代运营,,
https://www.douyin.com/video/7684050056642678035,共创13:13102.1万63小时？疯狂就在当下！！面包车直达新疆！赛里木湖！没白活！！#赛里木湖 #新疆 #旅行vlog#挑战极限预算去旅行 #交换世界计划,@张舒克和黄贝塔,短视频代运营,,
https://www.douyin.com/video/7680679581858172223,首神级RNB精选 仙品歌单无缝衔接 #化妆歌单 #炒菜歌单 #做饭歌单 #通勤歌单 #创作者扶持计划,@Mic Check12,短视频代运营,,
https://www.douyin.com/video/7654172040295376881,我敢教 你敢学吗 下一期想看什么@看海（五十把两万分马超）,@欢喜（教学打野）,短视频代运营,,
https://www.douyin.com/video/7682760376689249587,小米 18 Fold 超详细体验！ 玄戒 O3 第一台手机表现怎么样？#小米18Fold首发评测 #小米 #抖音前沿科技首发计划#小米18Fold正式发布,@李大锤同学,短视频代运营,,
https://www.douyin.com/video/7654927930002246946,加纳是个怎样的国家？ #加纳 #世界杯 #抖音精选,@张张别胡说,短视频代运营,,
https://www.douyin.com/video/7654114401846414618,科幻大片：人类与机器人大战 #电幻国度 #小雨说电影,@小雨说电影,短视频代运营,,
https://www.douyin.com/video/7667521705065139494,从夯到拉排名三角洲所有典藏枪皮 #三角洲行动 #射击游戏 #游戏杂谈 #抖音二创激励计划 #盘点,@四叶游机社,短视频代运营,,
https://www.douyin.com/video/7656182664994589998,深度精讲《画皮》，“到底是狐妖太会伪装，还是人心本就摇摆不定？”#画皮 #了不起的精讲团 #青年创作者成长计划 #人性 #电影推荐,@暮影cut,短视频代运营,,
https://www.douyin.com/video/7652317409226837298,花550万抄底买了一套老破小 爆改之后我赚了吗？ #老破小 #改造 #上海,@杰克小兔,短视频代运营,,
https://www.douyin.com/video/7674559170707787062,亚洲最恐怖诈骗园区！KK园区只排第9，第一名整座城市都在诈骗 亚洲最恐怖的10个诈骗园区！KK园区竟然只排第9，迪拜马来西亚榜上有名，第一名整座城市都在搞诈骗！,@环球之最,短视频代运营,,
https://www.douyin.com/video/7684116966176541952,亚洲黑帮电影的天花板黄政民封神之作，一声兄弟， 一生兄弟 #新世界#黄政民#李政宰#韩剧#了不起的精讲团,@大远说剧,短视频代运营,,
https://www.douyin.com/video/7652509475743567142,35分钟精讲嗜血法医第一季:对决冰柜车杀手！ #嗜血法医 #美剧推荐 #dou在家追剧 #那些年追过的剧 #了不起的精讲团,@光影私享家,短视频代运营,,
